local_datetime,timeSeriesId,businessType,controlArea,settlementDate,settlementPeriod,imbalanceQuantityMAW,curveType,resolution,documentType,processType,activeFlag,docStatus,documentID,documentRevNum,imbalanceQuantityDirection,local_time,Year,Month,weekday,Hour,Minute,typ_of_day,Lag_1,hour_sin,hour_cos
2020-02-04 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,5,-302.72,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22709210,1,DEFICIT,02:00:00,2020,2,1,2,0,Weekday,-434.3,0.5195839500354336,0.8544194045464886
2020-02-04 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,6,-401.15,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22709309,1,DEFICIT,02:30:00,2020,2,1,2,30,Weekday,-302.72,0.5195839500354336,0.8544194045464886
2020-02-04 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,7,-255.42,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22709436,1,DEFICIT,03:00:00,2020,2,1,3,0,Weekday,-401.15,0.730835964278124,0.6825531432186541
2020-02-04 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,8,-329.82,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22709596,1,DEFICIT,03:30:00,2020,2,1,3,30,Weekday,-255.42,0.730835964278124,0.6825531432186541
2020-02-04 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,9,-404.28,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22709777,1,DEFICIT,04:00:00,2020,2,1,4,0,Weekday,-329.82,0.8878852184023752,0.4600650377311522
2020-02-04 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,10,-288.66,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22709968,1,DEFICIT,04:30:00,2020,2,1,4,30,Weekday,-404.28,0.8878852184023752,0.4600650377311522
2020-02-04 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,11,-275.84,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22710081,1,DEFICIT,05:00:00,2020,2,1,5,0,Weekday,-288.66,0.9790840876823229,0.20345601305263375
2020-02-04 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,12,80.72,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22710259,1,SURPLUS,05:30:00,2020,2,1,5,30,Weekday,-275.84,0.9790840876823229,0.20345601305263375
2020-02-04 06:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,13,604.28,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22710459,1,SURPLUS,06:00:00,2020,2,1,6,0,Weekday,80.72,0.9976687691905392,-0.06824241336467088
2020-02-04 06:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,14,936.14,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22710652,1,SURPLUS,06:30:00,2020,2,1,6,30,Weekday,604.28,0.9976687691905392,-0.06824241336467088
2020-02-04 07:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,15,554.6,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22710907,1,SURPLUS,07:00:00,2020,2,1,7,0,Weekday,936.14,0.9422609221188205,-0.33487961217098616
2020-02-04 07:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,16,695.72,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22711140,1,SURPLUS,07:30:00,2020,2,1,7,30,Weekday,554.6,0.9422609221188205,-0.33487961217098616
2020-02-04 08:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,17,524.32,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22711339,1,SURPLUS,08:00:00,2020,2,1,8,0,Weekday,695.72,0.8169698930104421,-0.5766803221148671
2020-02-04 08:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,18,664.87,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22711498,1,SURPLUS,08:30:00,2020,2,1,8,30,Weekday,524.32,0.8169698930104421,-0.5766803221148671
2020-02-04 09:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,19,701.66,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22711644,1,SURPLUS,09:00:00,2020,2,1,9,0,Weekday,664.87,0.631087944326053,-0.7757112907044197
2020-02-04 09:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,20,678.52,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22711784,1,SURPLUS,09:30:00,2020,2,1,9,30,Weekday,701.66,0.631087944326053,-0.7757112907044197
2020-02-04 10:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,21,496.42,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22711973,1,SURPLUS,10:00:00,2020,2,1,10,0,Weekday,678.52,0.3984010898462414,-0.917211301505453
2020-02-04 10:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,22,512.06,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22712124,1,SURPLUS,10:30:00,2020,2,1,10,30,Weekday,496.42,0.3984010898462414,-0.917211301505453
2020-02-04 11:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,23,600.11,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22712271,1,SURPLUS,11:00:00,2020,2,1,11,0,Weekday,512.06,0.1361666490962471,-0.9906859460363306
2020-02-04 11:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,24,693.63,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22712429,1,SURPLUS,11:30:00,2020,2,1,11,30,Weekday,600.11,0.1361666490962471,-0.9906859460363306
2020-02-04 12:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,25,993.72,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22712620,1,SURPLUS,12:00:00,2020,2,1,12,0,Weekday,693.63,-0.1361666490962464,-0.9906859460363308
2020-02-04 12:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,26,807.58,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22712818,1,SURPLUS,12:30:00,2020,2,1,12,30,Weekday,993.72,-0.1361666490962464,-0.9906859460363308
2020-02-04 13:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,27,928.13,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22713125,1,SURPLUS,13:00:00,2020,2,1,13,0,Weekday,807.58,-0.39840108984624156,-0.9172113015054529
2020-02-04 13:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,28,847.28,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22713463,1,SURPLUS,13:30:00,2020,2,1,13,30,Weekday,928.13,-0.39840108984624156,-0.9172113015054529
2020-02-04 14:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,29,503.97,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22713812,1,SURPLUS,14:00:00,2020,2,1,14,0,Weekday,847.28,-0.6310879443260528,-0.7757112907044198
2020-02-04 14:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,30,211.05,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22714013,1,SURPLUS,14:30:00,2020,2,1,14,30,Weekday,503.97,-0.6310879443260528,-0.7757112907044198
2020-02-04 15:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,31,-191.47,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22714184,1,DEFICIT,15:00:00,2020,2,1,15,0,Weekday,211.05,-0.816969893010442,-0.5766803221148672
2020-02-04 15:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,32,-402.71,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22714422,1,DEFICIT,15:30:00,2020,2,1,15,30,Weekday,-191.47,-0.816969893010442,-0.5766803221148672
2020-02-04 16:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,33,-316.49,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22714599,1,DEFICIT,16:00:00,2020,2,1,16,0,Weekday,-402.71,-0.9422609221188204,-0.3348796121709864
2020-02-04 16:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,34,-273.46,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22714769,1,DEFICIT,16:30:00,2020,2,1,16,30,Weekday,-316.49,-0.9422609221188204,-0.3348796121709864
2020-02-04 17:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,35,106.22,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22714909,1,SURPLUS,17:00:00,2020,2,1,17,0,Weekday,-273.46,-0.9976687691905393,-0.06824241336467046
2020-02-04 17:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,36,-20.6,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22715060,1,DEFICIT,17:30:00,2020,2,1,17,30,Weekday,106.22,-0.9976687691905393,-0.06824241336467046
2020-02-04 18:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,37,-213.57,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22715228,1,DEFICIT,18:00:00,2020,2,1,18,0,Weekday,-20.6,-0.979084087682323,0.2034560130526333
2020-02-04 18:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,38,-240.29,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22715435,1,DEFICIT,18:30:00,2020,2,1,18,30,Weekday,-213.57,-0.979084087682323,0.2034560130526333
2020-02-04 19:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,39,68.08,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22715623,1,SURPLUS,19:00:00,2020,2,1,19,0,Weekday,-240.29,-0.8878852184023756,0.4600650377311516
2020-02-04 19:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,40,276.83,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22715827,1,SURPLUS,19:30:00,2020,2,1,19,30,Weekday,68.08,-0.8878852184023756,0.4600650377311516
2020-02-04 20:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,41,530.46,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22715986,1,SURPLUS,20:00:00,2020,2,1,20,0,Weekday,276.83,-0.730835964278124,0.6825531432186541
2020-02-04 20:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,42,353.81,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22716137,1,SURPLUS,20:30:00,2020,2,1,20,30,Weekday,530.46,-0.730835964278124,0.6825531432186541
2020-02-04 21:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,43,276.12,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22716271,1,SURPLUS,21:00:00,2020,2,1,21,0,Weekday,353.81,-0.5195839500354336,0.8544194045464886
2020-02-04 21:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,44,123.2,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22716422,1,SURPLUS,21:30:00,2020,2,1,21,30,Weekday,276.12,-0.5195839500354336,0.8544194045464886
2020-02-04 22:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,45,235.48,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22716514,1,SURPLUS,22:00:00,2020,2,1,22,0,Weekday,123.2,-0.2697967711570252,0.962917287347799
2020-02-04 22:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,46,94.08,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22716637,1,SURPLUS,22:30:00,2020,2,1,22,30,Weekday,235.48,-0.2697967711570252,0.962917287347799
2020-02-04 23:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,47,-192.77,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22716790,1,DEFICIT,23:00:00,2020,2,1,23,0,Weekday,94.08,-2.4492935982947064e-16,1.0
2020-02-04 23:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-04,48,-267.19,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22716954,1,DEFICIT,23:30:00,2020,2,1,23,30,Weekday,-192.77,-2.4492935982947064e-16,1.0
2020-02-05 00:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,1,-234.55,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22717077,1,DEFICIT,00:00:00,2020,2,2,0,0,Weekday,-267.19,0.0,1.0
2020-02-05 00:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,2,71.05,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22717193,1,SURPLUS,00:30:00,2020,2,2,0,30,Weekday,-234.55,0.0,1.0
2020-02-05 01:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,3,-11.81,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22717326,1,DEFICIT,01:00:00,2020,2,2,1,0,Weekday,71.05,0.2697967711570243,0.9629172873477994
2020-02-05 01:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,4,-180.04,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22717445,1,DEFICIT,01:30:00,2020,2,2,1,30,Weekday,-11.81,0.2697967711570243,0.9629172873477994
2020-02-05 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,5,17.58,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22717571,1,SURPLUS,02:00:00,2020,2,2,2,0,Weekday,-180.04,0.5195839500354336,0.8544194045464886
2020-02-05 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,6,56.68,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22717698,1,SURPLUS,02:30:00,2020,2,2,2,30,Weekday,17.58,0.5195839500354336,0.8544194045464886
2020-02-05 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,7,-46.0,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22717819,1,DEFICIT,03:00:00,2020,2,2,3,0,Weekday,56.68,0.730835964278124,0.6825531432186541
2020-02-05 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,8,-126.21,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22717949,1,DEFICIT,03:30:00,2020,2,2,3,30,Weekday,-46.0,0.730835964278124,0.6825531432186541
2020-02-05 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,9,-259.63,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22718123,1,DEFICIT,04:00:00,2020,2,2,4,0,Weekday,-126.21,0.8878852184023752,0.4600650377311522
2020-02-05 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,10,-374.11,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22718275,1,DEFICIT,04:30:00,2020,2,2,4,30,Weekday,-259.63,0.8878852184023752,0.4600650377311522
2020-02-05 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,11,-478.32,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22718413,1,DEFICIT,05:00:00,2020,2,2,5,0,Weekday,-374.11,0.9790840876823229,0.20345601305263375
2020-02-05 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,12,-422.19,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22718591,1,DEFICIT,05:30:00,2020,2,2,5,30,Weekday,-478.32,0.9790840876823229,0.20345601305263375
2020-02-05 06:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,13,-128.46,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22718747,1,DEFICIT,06:00:00,2020,2,2,6,0,Weekday,-422.19,0.9976687691905392,-0.06824241336467088
2020-02-05 06:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,14,-209.03,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22718922,1,DEFICIT,06:30:00,2020,2,2,6,30,Weekday,-128.46,0.9976687691905392,-0.06824241336467088
2020-02-05 07:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-02-05,15,-298.67,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22719105,1,DEFICIT,07:00:00,2020,2,2,7,0,Weekday,-209.03,0.9422609221188205,-0.33487961217098616
